duration,nr.employed,pdays,was_contacted_before_yes,poutcome_success,euribor3m,emp.var.rate,previous,poutcome_nonexistent,contact_telephone,month_mar,month_oct,cons.price.idx,month_sep,month_may,job_student,default_unknown,job_retired,month_dec,job_blue-collar,campaign,cons.conf.idx,marital_single,education_university.degree,education_basic.9y,marital_married,age,job_services,y
456,5023.5,9,1,1,0.715,-3.0,1,0,0,0,0,92.713,0,0,0,0,0,1,0,2,-33.0,0,0,0,1,65,0,1
143,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,2,-42.7,0,0,1,1,42,0,0
130,5099.1,999,0,0,1.405,-1.8,0,1,0,0,0,93.075,0,0,0,1,0,0,0,2,-47.1,0,0,0,1,54,0,0
33,5099.1,999,0,0,1.244,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,1,5,-46.2,1,0,0,0,35,0,0
122,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,5,-36.1,0,1,0,1,55,0,0
379,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,1,1,0,0,36,0,0
459,5099.1,999,0,0,1.281,-1.8,0,1,0,0,0,92.893,0,1,0,1,0,0,1,1,-46.2,0,0,0,1,32,0,1
163,5099.1,999,0,0,1.405,-1.8,1,0,0,0,0,93.075,0,0,0,0,0,0,0,1,-47.1,0,1,0,1,36,0,0
65,5228.1,999,0,0,4.961,1.4,0,1,0,0,0,93.918,0,0,0,1,0,0,0,1,-42.7,1,0,0,0,35,1,0
1166,5195.8,999,0,0,4.021,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,0,0,1,29,0,0
100,4991.6,999,0,0,0.733,-1.7,0,1,1,0,0,94.055,0,0,0,0,0,0,0,1,-39.8,1,1,0,0,34,0,0
81,5195.8,999,0,0,4.076,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,1,2,-42.0,0,0,0,1,41,0,0
686,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,2,-42.7,0,0,1,1,23,0,1
187,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,3,-42.7,0,0,0,0,46,0,0
143,5228.1,999,0,0,4.864,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,1,-41.8,1,1,0,0,44,0,0
135,5228.1,999,0,0,4.961,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,0,0,0,1,32,1,0
905,5099.1,999,0,0,1.479,-1.8,1,0,0,0,0,93.075,0,0,0,1,0,0,1,1,-47.1,0,0,0,1,45,0,0
169,5099.1,999,0,0,1.372,-1.8,0,1,1,0,0,93.075,0,0,0,0,0,0,0,8,-47.1,1,1,0,0,30,0,0
496,5228.1,999,0,0,4.957,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,0,0,0,0,45,0,1
77,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,0,1,0,1,32,0,0
1426,5099.1,999,0,0,1.405,-1.8,1,0,0,0,0,93.075,0,0,0,0,0,0,0,2,-47.1,1,0,0,0,24,1,0
52,5023.5,999,0,0,0.71,-3.0,0,1,1,0,0,92.713,0,0,0,0,0,1,0,4,-33.0,0,1,0,1,36,0,0
542,5228.1,999,0,0,4.864,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,1,1,-41.8,0,0,1,1,52,0,0
71,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,1,0,0,0,41,0,0
384,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,1,-42.7,0,0,0,1,34,0,0
341,5017.5,999,0,0,0.718,-3.4,1,0,1,0,0,92.649,0,0,0,0,1,0,0,4,-30.1,0,0,0,1,67,0,0
43,5228.1,999,0,0,4.958,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,1,1,-41.8,0,0,0,1,44,0,0
158,5008.7,13,1,0,0.701,-1.8,3,0,0,0,0,93.876,0,1,0,0,0,0,0,1,-40.0,1,0,0,0,29,0,0
861,5099.1,999,0,0,1.405,-1.8,1,0,0,0,0,93.075,0,0,0,0,0,0,0,6,-47.1,1,1,0,0,39,0,0
67,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,1,1,0,0,29,0,0
166,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,12,-36.4,0,0,0,0,45,1,0
62,5228.1,999,0,0,4.961,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,7,-42.7,1,1,0,0,46,0,0
504,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,0,2,-36.1,0,1,0,1,36,0,0
73,5099.1,999,0,0,1.27,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,1,2,-46.2,0,0,1,1,37,0,0
569,4963.6,999,0,0,0.879,-1.1,0,1,0,0,0,94.199,1,0,0,0,0,0,0,1,-37.5,0,0,0,1,33,0,1
349,5191.0,999,0,0,4.859,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,2,-36.4,1,1,0,0,41,0,0
150,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,17,-41.8,0,0,0,1,52,0,0
105,5228.1,999,0,0,4.959,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,1,3,-41.8,0,0,0,1,40,0,0
280,5191.0,999,0,0,4.856,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,1,-36.4,0,0,0,1,51,0,0
310,5023.5,999,0,0,0.721,-3.0,0,1,0,0,0,92.713,0,0,0,0,0,1,0,1,-33.0,0,1,0,1,38,0,1
225,5228.1,999,0,0,4.964,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,4,-36.1,1,0,0,0,30,0,0
131,5099.1,999,0,0,1.25,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,3,-46.2,0,1,0,1,27,0,0
276,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,3,-42.7,1,0,0,0,39,0,0
425,5195.8,999,0,0,4.153,-0.1,1,0,0,0,0,93.2,0,0,0,0,0,0,0,2,-42.0,1,0,1,0,38,0,0
216,5228.1,999,0,0,4.864,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,1,-41.8,1,0,0,0,31,1,0
316,5099.1,999,0,0,1.405,-1.8,0,1,0,0,0,93.075,0,0,0,0,0,0,0,2,-47.1,0,0,0,1,40,0,0
2129,5099.1,999,0,0,1.445,-1.8,1,0,0,0,0,93.075,0,0,0,0,0,0,1,1,-47.1,1,0,0,0,29,0,0
755,5195.8,999,0,0,4.076,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,0,1,1,29,1,1
672,5191.0,999,0,0,4.855,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,3,-36.4,0,0,0,1,33,0,0
166,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,9,-36.4,1,1,0,0,29,0,0
289,5099.1,999,0,0,1.41,-1.8,1,0,0,0,0,93.075,0,0,0,0,0,0,0,1,-47.1,0,1,0,1,49,0,0
112,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,1,2,-36.4,0,0,0,1,30,0,0
377,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,1,0,0,2,-42.7,0,0,0,1,57,0,0
157,4963.6,999,0,0,0.879,-1.1,0,1,1,0,0,94.199,1,0,0,0,0,0,0,5,-37.5,0,0,0,1,34,0,0
320,5228.1,999,0,0,4.965,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,3,-36.1,0,1,0,1,47,0,0
251,5099.1,1,1,1,1.259,-1.8,2,0,0,0,0,92.893,0,1,1,0,0,0,0,1,-46.2,1,0,0,0,18,0,0
310,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,1,1,-36.4,0,0,1,1,38,0,0
55,5195.8,999,0,0,4.076,-0.1,0,1,0,0,0,93.2,0,0,0,1,0,0,0,1,-42.0,0,1,0,1,31,0,0
107,5195.8,999,0,0,4.12,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,1,3,-42.0,0,0,0,1,30,0,0
378,5228.1,999,0,0,4.959,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,1,4,-41.8,0,0,0,0,56,0,0
84,5228.1,999,0,0,4.962,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,5,-41.8,1,0,0,0,26,0,0
89,5076.2,999,0,0,1.266,-2.9,0,1,0,0,0,92.963,0,0,0,0,0,0,0,2,-40.8,0,0,0,1,65,0,0
84,5228.1,999,0,0,4.958,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,1,1,-41.8,0,0,0,1,50,0,0
301,5228.1,999,0,0,4.955,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,4,-41.8,1,1,0,0,30,0,0
192,5099.1,999,0,0,1.327,-1.8,1,0,0,0,0,92.893,0,1,0,0,0,0,1,1,-46.2,0,0,0,0,38,0,0
82,5195.8,999,0,0,4.153,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,2,-42.0,1,1,0,0,31,0,0
334,5099.1,999,0,0,1.266,-1.8,0,1,0,0,0,92.893,0,1,0,1,0,0,1,1,-46.2,0,0,1,1,28,0,0
712,5099.1,999,0,0,1.299,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,0,1,0,1,31,0,0
264,5099.1,999,0,0,1.365,-1.8,1,0,0,0,0,93.075,0,0,0,0,0,0,0,2,-47.1,0,0,1,1,40,1,0
138,5191.0,999,0,0,4.855,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,1,-36.4,0,0,1,1,45,0,0
132,5228.1,999,0,0,4.963,1.4,0,1,1,0,0,93.444,0,0,0,1,0,0,1,4,-36.1,0,0,1,1,52,0,0
426,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,3,-42.7,0,1,0,1,51,0,1
2089,5228.1,999,0,0,4.965,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,0,6,-36.1,0,0,0,1,29,1,1
441,5228.1,999,0,0,4.864,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,1,3,-41.8,0,0,1,1,31,0,0
28,5228.1,999,0,0,4.965,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,13,-36.1,0,1,0,1,47,0,0
152,5191.0,999,0,0,4.856,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,3,-36.4,0,0,0,1,36,0,0
68,5195.8,999,0,0,4.191,-0.1,1,0,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,0,0,0,36,0,0
215,5191.0,999,0,0,4.856,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,3,-36.4,0,0,0,1,32,1,0
368,5099.1,999,0,0,1.281,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,1,1,-46.2,0,0,1,1,48,0,0
331,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,0,0,0,1,33,1,0
374,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.918,0,0,0,1,0,0,0,1,-42.7,0,0,0,1,44,1,0
16,5099.1,999,0,0,1.244,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,5,-46.2,1,0,0,0,23,0,0
644,5099.1,999,0,0,1.264,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,0,1,0,0,50,0,0
179,5228.1,999,0,0,4.96,1.4,0,1,1,0,0,93.918,0,0,0,1,0,0,1,2,-42.7,0,0,1,1,37,0,0
88,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,9,-42.7,0,0,0,1,53,0,0
215,5228.1,999,0,0,4.961,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,5,-42.7,0,0,0,1,43,0,0
105,5099.1,999,0,0,1.313,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,0,0,1,1,43,0,0
76,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,2,-36.4,0,0,0,1,36,0,0
92,5228.1,999,0,0,4.965,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,1,4,-36.1,0,0,1,1,49,0,0
71,5191.0,999,0,0,4.855,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,4,-36.4,0,0,1,1,32,0,0
81,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,3,-42.7,1,0,1,0,25,0,0
185,5076.2,999,0,0,0.869,-2.9,1,0,0,0,0,92.201,0,0,0,0,1,0,0,3,-31.4,0,0,0,1,70,0,0
90,5195.8,999,0,0,4.12,-0.1,1,0,0,0,0,93.2,0,0,0,0,0,0,0,2,-42.0,0,0,0,1,33,0,0
171,5099.1,999,0,0,1.415,-1.8,0,1,0,0,0,93.075,0,0,0,0,0,0,0,1,-47.1,1,0,0,0,26,0,1
52,5228.1,999,0,0,4.959,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,4,-41.8,0,0,0,0,33,1,0
66,5099.1,999,0,0,1.757,-1.8,0,1,0,1,0,92.843,0,0,0,0,0,0,0,3,-50.0,0,0,0,1,38,0,0
174,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,2,-36.4,1,1,0,0,31,0,0
44,5195.8,999,0,0,4.153,-0.1,1,0,0,0,0,93.2,0,0,0,1,0,0,0,1,-42.0,0,0,0,1,56,0,0
104,5099.1,999,0,0,1.281,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,0,1,0,1,35,0,0
61,5228.1,999,0,0,4.967,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,1,1,-41.8,1,0,0,0,36,0,0
254,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,4,-36.1,0,0,0,1,30,0,0
423,5099.1,999,0,0,1.365,-1.8,0,1,0,0,0,93.075,0,0,0,0,0,0,0,2,-47.1,0,0,0,1,39,0,1
195,5195.8,999,0,0,4.021,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,1,0,0,42,0,0
18,5176.3,999,0,0,3.669,-0.2,0,1,0,0,0,92.756,0,0,0,0,0,1,0,1,-45.9,0,0,0,0,41,0,0
224,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,1,3,-41.8,0,0,0,1,47,0,0
451,5228.1,999,0,0,4.96,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,0,0,0,1,43,1,0
139,5195.8,999,0,0,4.153,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,2,-42.0,0,1,0,1,47,0,0
566,5228.1,999,0,0,4.965,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,6,-36.1,1,1,0,0,33,0,0
62,5195.8,999,0,0,4.191,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,1,1,0,0,31,0,0
86,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,1,3,-42.7,0,0,1,1,56,0,0
95,5195.8,999,0,0,4.153,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,1,1,-42.0,0,0,0,1,34,0,0
516,5228.1,999,0,0,4.964,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,2,-36.1,0,0,0,0,46,0,0
154,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,0,1,0,1,31,0,0
507,5099.1,999,0,0,1.291,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,0,1,0,0,35,0,0
144,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,2,-36.4,0,0,1,1,51,0,0
36,5228.1,999,0,0,4.965,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,0,2,-36.1,0,0,0,1,52,1,0
214,5099.1,999,0,0,1.244,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,2,-46.2,0,0,0,0,46,0,0
65,5099.1,999,0,0,1.313,-1.8,0,1,0,0,0,92.893,0,1,0,1,0,0,0,2,-46.2,0,0,0,1,60,0,0
691,5099.1,999,0,0,1.41,-1.8,0,1,0,0,0,93.075,0,0,0,1,0,0,0,1,-47.1,0,0,0,1,38,0,0
101,5099.1,999,0,0,1.291,-1.8,0,1,0,0,0,92.893,0,1,1,1,0,0,0,2,-46.2,1,1,0,0,28,0,0
554,5228.1,999,0,0,4.967,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,1,2,-41.8,0,0,0,1,40,0,1
261,5191.0,999,0,0,4.855,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,1,1,0,0,33,0,0
110,5191.0,999,0,0,4.859,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,1,-36.4,0,0,0,1,33,0,0
498,5099.1,999,0,0,1.299,-1.8,0,1,0,0,0,92.893,0,1,0,1,0,0,1,2,-46.2,1,1,0,0,34,0,0
102,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,1,1,-36.4,0,0,0,1,34,0,0
412,4991.6,999,0,0,0.904,-1.7,0,1,0,0,0,94.027,0,0,0,0,0,0,0,1,-38.3,0,1,0,1,58,0,1
899,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,0,1,0,1,43,0,0
92,5099.1,999,0,0,1.266,-1.8,1,0,0,0,0,92.893,0,1,0,1,0,0,1,1,-46.2,0,0,1,1,28,0,0
104,5099.1,999,0,0,1.327,-1.8,1,0,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,0,0,0,1,32,0,0
92,5228.1,999,0,0,4.864,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,1,2,-41.8,0,0,1,1,46,0,0
140,5228.1,999,0,0,4.963,1.4,0,1,1,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,1,0,0,0,36,0,0
281,5228.1,999,0,0,4.864,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,1,7,-41.8,0,0,1,1,33,0,0
358,5228.1,999,0,0,4.967,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,0,1,0,1,55,0,0
106,5228.1,999,0,0,4.965,1.4,0,1,0,0,0,93.444,0,0,0,0,1,0,0,4,-36.1,0,0,0,1,55,0,0
87,4991.6,999,0,0,0.898,-1.7,0,1,0,0,0,94.027,0,0,0,0,0,0,0,3,-38.3,1,1,0,0,33,0,0
609,5099.1,999,0,0,1.405,-1.8,1,0,0,0,0,93.075,0,0,0,0,0,0,0,1,-47.1,0,0,0,1,46,0,0
749,5195.8,999,0,0,4.021,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,2,-42.0,0,0,0,1,39,0,1
350,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,1,0,0,1,4,-36.1,0,0,0,1,55,0,0
194,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,1,0,0,0,3,-42.7,0,0,1,1,57,0,0
257,5099.1,999,0,0,1.41,-1.8,1,0,0,0,0,93.075,0,0,0,0,0,0,1,2,-47.1,0,0,1,1,31,0,0
430,5228.1,999,0,0,4.865,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,1,2,-41.8,0,0,1,1,37,0,0
585,4963.6,6,1,1,0.987,-1.1,3,0,0,0,1,94.601,0,0,0,0,1,0,0,1,-49.5,0,0,0,1,70,0,1
101,5099.1,999,0,0,1.663,-1.8,0,1,0,1,0,92.843,0,0,0,0,1,0,0,7,-50.0,0,0,0,0,88,0,1
211,5099.1,999,0,0,1.313,-1.8,1,0,0,0,0,92.893,0,1,0,0,0,0,1,1,-46.2,0,0,1,1,35,0,0
551,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,1,-36.4,1,1,0,0,41,0,0
343,5228.1,999,0,0,4.965,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,0,1,0,1,32,0,0
522,5076.2,999,0,0,1.268,-2.9,0,1,1,0,0,92.963,0,0,0,0,0,0,0,3,-40.8,0,1,0,1,48,0,1
65,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,0,1,-41.8,0,0,0,1,52,0,0
215,5191.0,999,0,0,4.859,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,1,1,-36.4,0,0,0,1,40,0,0
263,5099.1,999,0,0,1.327,-1.8,1,0,0,0,0,92.893,0,1,0,1,0,0,1,1,-46.2,0,0,1,1,34,0,0
397,5076.2,999,0,0,1.268,-2.9,0,1,0,0,0,92.963,0,0,0,0,0,0,0,1,-40.8,0,0,0,1,29,0,1
188,5228.1,999,0,0,4.967,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,1,-41.8,0,0,1,1,52,0,0
104,5191.0,999,0,0,4.859,1.1,0,1,1,0,0,93.994,0,1,0,1,1,0,0,3,-36.4,0,0,0,0,53,0,0
367,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,1,1,0,0,31,0,0
247,5076.2,999,0,0,1.26,-2.9,0,1,1,0,0,92.963,0,0,0,0,0,0,0,2,-40.8,1,1,0,0,29,0,0
131,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,0,1,0,1,32,0,0
113,5099.1,999,0,0,1.405,-1.8,0,1,0,0,0,93.075,0,0,0,1,0,0,1,2,-47.1,0,0,0,1,54,0,0
560,5228.1,999,0,0,4.961,1.4,0,1,0,0,0,93.918,0,0,0,1,0,0,1,1,-42.7,0,0,0,1,35,0,1
187,5076.2,999,0,0,1.215,-2.9,0,1,0,0,0,92.963,0,0,0,0,0,0,0,1,-40.8,1,0,0,0,32,0,0
214,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,1,2,-36.4,0,0,0,1,56,0,0
199,5191.0,999,0,0,4.86,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,1,-36.4,0,0,0,1,43,0,0
92,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,1,0,0,0,39,0,0
126,5076.2,999,0,0,1.262,-2.9,1,0,0,0,0,92.963,0,0,0,0,0,0,0,1,-40.8,0,0,0,1,35,1,0
87,5195.8,999,0,0,4.153,-0.1,0,1,0,0,0,93.2,0,0,0,0,0,0,0,1,-42.0,0,0,0,0,36,1,0
89,5228.1,999,0,0,4.968,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,2,-36.1,0,1,0,1,38,0,0
102,5228.1,999,0,0,4.96,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,1,35,-41.8,0,0,1,1,26,0,0
422,5228.1,999,0,0,4.962,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,1,-41.8,0,0,1,1,57,0,0
102,5099.1,999,0,0,1.299,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,1,2,-46.2,0,0,1,1,32,0,0
113,5228.1,999,0,0,4.957,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,2,-42.7,0,1,0,0,38,0,0
41,5228.1,999,0,0,4.961,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,2,-41.8,0,0,0,1,43,0,0
409,5228.1,999,0,0,4.865,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,0,4,-41.8,1,1,0,0,34,0,0
25,5191.0,999,0,0,4.857,1.1,0,1,1,0,0,93.994,0,1,0,1,0,0,0,2,-36.4,0,0,0,1,51,1,0
501,5099.1,999,0,0,1.405,-1.8,0,1,1,0,0,93.075,0,0,0,0,0,0,0,3,-47.1,0,0,0,0,40,1,0
82,5228.1,999,0,0,4.965,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,3,-36.1,1,1,0,0,29,0,0
94,5195.8,999,0,0,4.021,-0.1,0,1,1,0,0,93.2,0,0,0,0,0,0,0,7,-42.0,0,0,1,1,56,0,0
197,5099.1,999,0,0,1.663,-1.8,0,1,0,1,0,92.843,0,0,0,0,0,0,0,2,-50.0,0,1,0,1,29,0,1
12,4991.6,999,0,0,0.782,-1.7,1,0,1,0,0,94.215,0,0,0,0,0,0,0,1,-40.3,0,0,0,1,34,0,0
1340,5099.1,999,0,0,1.244,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,0,1,-46.2,1,0,0,0,33,0,1
77,5228.1,999,0,0,4.962,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,2,-42.7,0,0,1,1,32,0,0
195,5228.1,999,0,0,4.964,1.4,0,1,0,0,0,93.444,0,0,0,0,0,0,0,1,-36.1,0,1,0,1,31,0,0
933,5228.1,999,0,0,4.963,1.4,0,1,0,0,0,93.918,0,0,0,1,0,0,1,2,-42.7,0,0,0,1,31,0,0
154,5228.1,999,0,0,4.865,1.4,0,1,1,0,0,94.465,0,0,0,0,0,0,1,2,-41.8,0,0,0,1,31,0,0
182,5008.7,6,1,1,0.645,-1.8,1,0,0,0,0,93.749,0,0,0,0,0,0,0,2,-34.6,0,1,0,0,38,0,1
96,5228.1,999,0,0,4.958,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,1,-42.7,1,1,0,0,32,0,0
15,5099.1,999,0,0,1.281,-1.8,0,1,1,0,0,92.893,0,1,0,0,0,0,1,7,-46.2,1,0,1,0,29,0,0
97,5228.1,999,0,0,4.962,1.4,0,1,1,0,0,93.918,0,0,0,1,0,0,0,1,-42.7,1,1,0,0,49,0,0
63,5228.1,999,0,0,4.959,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,1,15,-41.8,0,0,1,1,58,0,0
43,5099.1,999,0,0,1.266,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,1,1,-46.2,0,0,1,1,45,0,0
175,5191.0,999,0,0,4.855,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,5,-36.4,0,0,0,1,39,0,0
57,5228.1,999,0,0,4.958,1.4,0,1,0,0,0,93.918,0,0,0,0,0,0,0,4,-42.7,0,0,0,1,52,0,0
174,5228.1,999,0,0,4.959,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,0,1,-41.8,0,1,0,1,43,0,0
165,5099.1,999,0,0,1.498,-1.8,0,1,0,0,0,93.075,0,0,0,0,0,0,1,2,-47.1,0,0,0,1,33,0,1
136,5191.0,999,0,0,4.864,1.1,0,1,1,0,0,93.994,0,1,0,0,0,0,0,8,-36.4,0,0,0,0,45,1,0
334,5228.1,999,0,0,4.967,1.4,0,1,1,0,0,94.465,0,0,0,1,0,0,0,3,-41.8,1,0,0,0,29,1,0
39,5099.1,999,0,0,1.41,-1.8,1,0,0,0,0,93.075,0,0,0,0,0,0,1,1,-47.1,0,0,0,1,31,0,0
118,5099.1,999,0,0,1.327,-1.8,0,1,0,0,0,92.893,0,1,0,0,0,0,1,2,-46.2,0,0,1,1,41,0,0
